%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 127 4 0 -999.00 -7.36 25.39 -999.00 -999.00 6.97000 72.85 5.70 99.77 0.00 102.01 2020.00 256.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 5 0 -999.00 4.63 34.64 -999.00 -999.00 6.90000 67.28 6.81 99.75 0.00 221.84 2020.00 256.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 6 0 -999.00 16.18 49.88 -999.00 -999.00 6.49000 60.85 7.94 99.76 0.00 349.91 2020.00 260.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 7 0 -999.00 27.66 69.82 -999.00 -999.00 5.82000 53.89 8.95 99.70 0.00 477.95 2020.00 258.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 8 0 -999.00 40.34 86.64 -999.00 -999.00 6.51000 49.57 9.69 99.68 0.00 586.16 2020.00 259.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 9 0 -999.00 51.77 97.87 -999.00 -999.00 6.82000 48.76 10.03 99.64 0.00 661.06 2020.00 262.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 10 0 -999.00 61.02 106.03 -999.00 -999.00 7.66000 50.54 10.01 99.58 0.00 711.08 2020.00 266.25 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 11 0 -999.00 55.88 111.88 -999.00 -999.00 8.83000 49.90 10.15 99.52 0.00 698.52 2020.00 273.96 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 12 0 -999.00 38.02 109.67 -999.00 -999.00 9.92000 50.32 10.06 99.47 0.00 652.57 2020.00 277.31 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 13 0 -999.00 31.36 106.83 -999.00 -999.00 10.54000 51.87 10.03 99.41 0.00 604.38 2020.00 277.25 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
