%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 155 19 0 -999.00 -16.05 37.03 -999.00 -999.00 7.00000 57.46 13.19 99.76 0.00 36.79 2020.00 298.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 20 0 -999.00 -16.92 30.93 -999.00 -999.00 7.11000 64.23 12.30 99.76 0.00 1.82 2020.00 316.32 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 21 0 -999.00 -16.90 29.70 -999.00 -999.00 7.27000 69.54 11.60 99.71 0.00 0.00 2020.00 334.51 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 22 0 -999.00 -17.65 28.56 -999.00 -999.00 8.03000 67.86 11.54 99.66 0.00 0.00 2020.00 342.46 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 23 0 -999.00 -17.52 26.60 -999.00 -999.00 8.01000 70.81 11.44 99.62 0.00 0.00 2020.00 348.76 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 0 0 -999.00 -15.75 23.54 -999.00 -999.00 7.86000 73.66 11.27 99.55 0.00 0.00 2020.00 350.53 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 1 0 -999.00 -13.40 20.95 -999.00 -999.00 7.62000 76.07 11.08 99.52 0.00 0.00 2020.00 351.94 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 2 0 -999.00 -11.55 19.96 -999.00 -999.00 7.48000 76.67 11.10 99.49 0.00 5.20 2020.00 347.84 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 3 0 -999.00 -8.28 21.37 -999.00 -999.00 7.70000 75.91 11.44 99.46 0.00 26.66 2020.00 352.22 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 4 0 -999.00 -2.84 23.90 -999.00 -999.00 7.95000 74.08 11.89 99.41 0.00 72.46 2020.00 351.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 5 0 -999.00 0.66 26.49 -999.00 -999.00 7.96000 72.67 12.30 99.37 0.00 92.74 2020.00 351.32 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 6 0 -999.00 2.04 27.56 -999.00 -999.00 8.43000 70.52 12.86 99.34 0.06 95.68 2020.00 356.44 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 7 0 -999.00 43.68 49.59 -999.00 -999.00 8.14000 68.41 13.51 99.29 0.00 442.87 2020.00 319.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 8 0 -999.00 61.52 57.81 -999.00 -999.00 8.47000 68.32 13.89 99.29 0.00 538.22 2020.00 316.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 9 0 -999.00 49.39 55.35 -999.00 -999.00 9.39000 69.78 14.02 99.26 0.00 465.53 2020.00 337.56 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 10 0 -999.00 7.23 42.39 -999.00 -999.00 8.54000 70.98 14.11 99.21 0.07 231.14 2020.00 355.55 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 11 0 -999.00 25.21 44.62 -999.00 -999.00 7.11000 74.33 13.77 99.17 0.12 296.10 2020.00 354.36 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 12 0 -999.00 38.73 51.10 -999.00 -999.00 4.75000 75.42 13.81 99.13 0.16 394.33 2020.00 351.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 13 0 -999.00 15.82 42.15 -999.00 -999.00 4.09000 75.89 13.75 99.08 0.24 253.54 2020.00 349.85 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 14 0 -999.00 1.52 35.44 -999.00 -999.00 4.37000 77.99 13.45 99.03 0.47 164.65 2020.00 355.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 15 0 -999.00 -6.94 27.54 -999.00 -999.00 4.36000 81.69 13.11 98.98 0.63 91.82 2020.00 356.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 16 0 -999.00 -9.87 22.45 -999.00 -999.00 3.53000 85.71 12.89 98.91 0.61 68.37 2020.00 356.17 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 17 0 -999.00 -7.16 14.04 -999.00 -999.00 1.65000 88.33 12.67 98.89 0.44 43.25 2020.00 357.49 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 18 0 -999.00 -11.25 11.96 -999.00 -999.00 2.59000 90.16 12.47 98.82 0.28 30.29 2020.00 355.85 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 19 0 -999.00 -4.18 6.07 -999.00 -999.00 4.21000 92.25 12.12 98.80 0.29 15.65 2020.00 352.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 20 0 -999.00 -6.03 6.63 -999.00 -999.00 5.00000 92.41 11.81 98.73 0.35 1.07 2020.00 348.58 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 21 0 -999.00 -8.76 10.35 -999.00 -999.00 5.65000 92.68 11.51 98.65 0.28 0.00 2020.00 355.58 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 22 0 -999.00 -14.50 17.84 -999.00 -999.00 7.59000 89.54 11.34 98.54 0.30 0.00 2020.00 353.74 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 156 23 0 -999.00 -13.93 19.72 -999.00 -999.00 8.12000 90.44 11.14 98.50 0.34 0.00 2020.00 353.69 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 0 0 -999.00 -12.29 19.57 -999.00 -999.00 8.39000 91.32 11.02 98.44 0.67 0.00 2020.00 354.37 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 1 0 -999.00 -12.62 21.32 -999.00 -999.00 8.15000 92.02 10.93 98.37 0.51 0.00 2020.00 353.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 2 0 -999.00 -12.09 23.27 -999.00 -999.00 8.19000 92.15 11.01 98.33 0.83 1.35 2020.00 360.77 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 3 0 -999.00 -10.10 22.91 -999.00 -999.00 8.77000 92.77 10.98 98.32 0.75 10.02 2020.00 361.65 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 4 0 -999.00 -6.17 23.70 -999.00 -999.00 8.55000 93.28 11.07 98.28 0.44 31.63 2020.00 363.71 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 5 0 -999.00 -4.15 20.81 -999.00 -999.00 8.28000 93.52 11.14 98.28 0.36 34.94 2020.00 365.57 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 6 0 -999.00 -2.49 23.30 -999.00 -999.00 7.43000 93.58 11.17 98.28 0.41 54.75 2020.00 365.51 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 7 0 -999.00 -2.50 29.35 -999.00 -999.00 6.63000 93.38 11.20 98.31 0.27 80.77 2020.00 364.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 8 0 -999.00 1.23 39.25 -999.00 -999.00 7.41000 93.60 11.33 98.35 0.17 151.00 2020.00 362.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 9 0 -999.00 -1.39 44.64 -999.00 -999.00 8.64000 91.87 11.67 98.44 0.25 148.97 2020.00 361.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 10 0 -999.00 -1.49 55.21 -999.00 -999.00 8.00000 89.17 12.36 98.47 0.13 205.77 2020.00 360.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 11 0 -999.00 -0.74 50.44 -999.00 -999.00 8.15000 88.75 12.53 98.52 0.03 187.73 2020.00 361.89 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 12 0 -999.00 10.51 59.83 -999.00 -999.00 8.09000 86.42 12.91 98.56 0.03 311.45 2020.00 350.84 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 13 0 -999.00 9.10 60.15 -999.00 -999.00 7.42000 83.68 12.92 98.63 0.03 315.67 2020.00 354.04 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 14 0 -999.00 3.07 51.43 -999.00 -999.00 6.21000 81.42 13.24 98.66 0.01 261.31 2020.00 349.35 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 15 0 -999.00 15.43 55.81 -999.00 -999.00 5.45000 77.89 13.61 98.68 0.00 354.56 2020.00 331.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 16 0 -999.00 9.24 47.45 -999.00 -999.00 4.61000 76.40 13.74 98.70 0.00 311.43 2020.00 310.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 17 0 -999.00 0.17 31.89 -999.00 -999.00 5.70000 77.75 13.54 98.71 0.00 213.32 2020.00 312.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 18 0 -999.00 -7.55 20.19 -999.00 -999.00 7.02000 81.26 13.07 98.75 0.00 123.42 2020.00 306.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 19 0 -999.00 -19.07 12.42 -999.00 -999.00 8.43000 81.91 12.92 98.78 0.00 36.99 2020.00 331.43 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 20 0 -999.00 -29.23 9.86 -999.00 -999.00 9.95000 83.26 12.74 98.76 0.00 2.55 2020.00 313.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 21 0 -999.00 -32.42 10.68 -999.00 -999.00 10.05000 85.17 12.73 98.79 0.00 0.00 2020.00 321.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
